Video ID,PhraseEmojis
3SKyc0aKx70_46_52,"[{'phrase': 'boy jumping on trampoline', 'split': ['boy', 'jumping', 'on trampoline'], 'emojis': ['👦', '⬆️', '🏋️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'girl standing on trampoline edge', 'split': ['girl', 'standing', 'on trampoline edge'], 'emojis': ['👧', '🛋️', '🏋️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'trampoline in front of red house', 'split': ['trampoline', 'in front of', 'red house'], 'emojis': ['🏋️', '👉', '🏠'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'boy and girl on trampoline', 'split': ['boy', 'and girl', 'on trampoline'], 'emojis': ['👦', '👧', '🏋️'], 'importance': [0.35, 0.35, 0.3]}, {'phrase': 'trampoline near red colored house', 'split': ['trampoline', 'near', 'red colored house'], 'emojis': ['🏋️', '👉', '🏠'], 'importance': [0.4, 0.2, 0.4]}]"
M_TP6UTrh30_343_358,"[{'phrase': 'man plays guitar', 'split': ['man', 'plays', 'guitar'], 'emojis': ['👨', '🎸', '🎸'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'woman plays keyboard', 'split': ['woman', 'plays', 'keyboard'], 'emojis': ['👩', '🎹', '🎹'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man and woman play music together', 'split': ['man', 'and', 'woman', 'play music', 'together'], 'emojis': ['👨', '👫', '👩', '🎶', '🤝'], 'importance': [0.2, 0.1, 0.2, 0.3, 0.2]}, {'phrase': 'musicians perform in street', 'split': ['musicians', 'perform', 'in', 'street'], 'emojis': ['🎵', '🎤', '📍', '🚶'], 'importance': [0.3, 0.3, 0.1, 0.3]}, {'phrase': 'people watch performance in park', 'split': ['people', 'watch', 'performance', 'in', 'park'], 'emojis': ['👥', '👀', '🎭', '📍', '🏞️'], 'importance': [0.2, 0.2, 0.3, 0.1, 0.2]}, {'phrase': 'guitar and keyboard played together', 'split': ['guitar', 'and', 'keyboard', 'played', 'together'], 'emojis': ['🎸', '👫', '🎹', '🎶', '🤝'], 'importance': [0.2, 0.1, 0.2, 0.3, 0.2]}, {'phrase': 'man looks at woman playing keyboard', 'split': ['man', 'looks', 'at', 'woman', 'playing', 'keyboard'], 'emojis': ['👨', '👀', '👉', '👩', '🎹', '🎹'], 'importance': [0.2, 0.1, 0.1, 0.2, 0.2, 0.2]}, {'phrase': 'woman looks at man playing guitar', 'split': ['woman', 'looks', 'at', 'man', 'playing', 'guitar'], 'emojis': ['👩', '👀', '👉', '👨', '🎸', '🎸'], 'importance': [0.2, 0.1, 0.1, 0.2, 0.2, 0.2]}, {'phrase': 'musicians perform with buildings behind', 'split': ['musicians', 'perform', 'with', 'buildings', 'behind'], 'emojis': ['🎵', '🎤', '📍', '🏢', '🔙'], 'importance': [0.3, 0.3, 0.1, 0.2, 0.1]}, {'phrase': 'performance in urban environment', 'split': ['performance', 'in', 'urban', 'environment'], 'emojis': ['🎭', '📍', '🏙️', '🌆'], 'importance': [0.3, 0.1, 0.3, 0.3]}]"
jxdubZzQrio_33_46,"[{'phrase': 'man wearing pink apron', 'split': ['man', 'wearing pink apron'], 'emojis': ['👨', '👕'], 'importance': [0.4, 0.6]}, {'phrase': 'chef standing in front of stove', 'split': ['chef', 'standing in front of', 'stove'], 'emojis': ['🍳', '👨', '🔥'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'holding piece of paper', 'split': ['holding', 'piece of paper'], 'emojis': ['📝', '👋'], 'importance': [0.3, 0.7]}, {'phrase': 'kitchen with refrigerator and microwave', 'split': ['kitchen', 'with refrigerator', 'and microwave'], 'emojis': ['🏠', '📦', '⏰'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man cooking in well equipped kitchen', 'split': ['man', 'cooking in', 'well equipped kitchen'], 'emojis': ['👨', '🍳', '🏠'], 'importance': [0.2, 0.3, 0.5]}, {'phrase': 'chef preparing food on stove', 'split': ['chef', 'preparing food', 'on stove'], 'emojis': ['🍳', '🍴', '🔥'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'kitchen with common appliances', 'split': ['kitchen', 'with common appliances'], 'emojis': ['🏠', '📦'], 'importance': [0.5, 0.5]}, {'phrase': 'man in kitchen with recipe', 'split': ['man', 'in kitchen', 'with recipe'], 'emojis': ['👨', '🏠', '📝'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'cooking task in kitchen environment', 'split': ['cooking task', 'in kitchen environment'], 'emojis': ['🍳', '🏠'], 'importance': [0.4, 0.6]}, {'phrase': 'chef engaged in food preparation', 'split': ['chef', 'engaged in', 'food preparation'], 'emojis': ['🍳', '👨', '🍴'], 'importance': [0.3, 0.2, 0.5]}]"
6pcqRuFEMLs_46_52,"[{'phrase': 'man climbs wall and bar', 'split': ['man', 'climbs', 'wall and bar'], 'emojis': ['👨', '🔝', '🏗️'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'black shirt man on stone wall', 'split': ['black shirt man', 'on stone wall'], 'emojis': ['👕', '🏰'], 'importance': [0.6, 0.4]}, {'phrase': 'hands and feet on horizontal bar', 'split': ['hands and feet', 'on horizontal bar'], 'emojis': ['🤚', '🏋️\u200d♂️'], 'importance': [0.5, 0.5]}, {'phrase': 'urban setting with text on wall', 'split': ['urban setting', 'with text on wall'], 'emojis': ['🏙️', '📄'], 'importance': [0.5, 0.5]}, {'phrase': 'man performs climbing exercise', 'split': ['man', 'performs climbing exercise'], 'emojis': ['👨', '🏋️\u200d♂️'], 'importance': [0.4, 0.6]}, {'phrase': 'climbing on wall with horizontal bar', 'split': ['climbing', 'on wall with horizontal bar'], 'emojis': ['🔝', '🏗️'], 'importance': [0.4, 0.6]}, {'phrase': 'man wears black shirt and shorts', 'split': ['man', 'wears black shirt and shorts'], 'emojis': ['👨', '👖'], 'importance': [0.4, 0.6]}, {'phrase': 'physical challenge on wall and bar', 'split': ['physical challenge', 'on wall and bar'], 'emojis': ['🏋️\u200d♂️', '🏗️'], 'importance': [0.5, 0.5]}, {'phrase': 'man uses hands and feet to grip', 'split': ['man', 'uses hands and feet', 'to grip'], 'emojis': ['👨', '🤚', '🔝'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'historical setting with stone wall', 'split': ['historical setting', 'with stone wall'], 'emojis': ['🏯', '🏰'], 'importance': [0.5, 0.5]}]"
BVy9SQI5R68_0_7,"[{'phrase': 'newborn baby lying on bed', 'split': ['newborn baby', 'lying on', 'bed'], 'emojis': ['👶', '🛋️', '🛏️'], 'importance': [0.5, 0.3, 0.2]}, {'phrase': 'baby wrapped in blanket', 'split': ['baby', 'wrapped in', 'blanket'], 'emojis': ['👶', '🧸', '🧴'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'baby crying on blue sheet', 'split': ['baby', 'crying on', 'blue sheet'], 'emojis': ['👶', '😭', '🔵'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'baby arms and legs spread out', 'split': ['baby', 'arms and legs', 'spread out'], 'emojis': ['👶', '🤸', '🔓'], 'importance': [0.4, 0.4, 0.2]}, {'phrase': 'baby head turned to side', 'split': ['baby', 'head turned to', 'side'], 'emojis': ['👶', '🤯', '➡️'], 'importance': [0.5, 0.3, 0.2]}, {'phrase': 'baby swaddled on bed', 'split': ['baby', 'swaddled on', 'bed'], 'emojis': ['👶', '🧸', '🛏️'], 'importance': [0.5, 0.3, 0.2]}]"
KPPCwmU5OHQ_56_62,"[{'phrase': 'hands open can of tuna', 'split': ['hands', 'open', 'can of tuna'], 'emojis': ['🙌', '🔓', '🐟'], 'importance': [0.2, 0.3, 0.5]}, {'phrase': 'can opener opens red can', 'split': ['can opener', 'opens', 'red can'], 'emojis': ['🔧', '🔓', '🟥'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'person uses can opener in kitchen', 'split': ['person', 'uses can opener', 'in kitchen'], 'emojis': ['👨', '🔧', '🍳'], 'importance': [0.2, 0.4, 0.4]}, {'phrase': 'Chicken of the Sea can being opened', 'split': ['Chicken of the Sea can', 'being opened'], 'emojis': ['🐟', '🔓'], 'importance': [0.6, 0.4]}, {'phrase': 'tuna can opened with can opener', 'split': ['tuna can', 'opened with can opener'], 'emojis': ['🐟', '🔧'], 'importance': [0.5, 0.5]}, {'phrase': 'kitchen background with can opener', 'split': ['kitchen background', 'with can opener'], 'emojis': ['🍳', '🔧'], 'importance': [0.5, 0.5]}, {'phrase': 'red and white can being opened', 'split': ['red and white can', 'being opened'], 'emojis': ['🟥🟩', '🔓'], 'importance': [0.6, 0.4]}, {'phrase': 'hands using can opener to open can', 'split': ['hands', 'using can opener', 'to open can'], 'emojis': ['🙌', '🔧', '🔓'], 'importance': [0.2, 0.4, 0.4]}, {'phrase': 'can of tuna opened in kitchen', 'split': ['can of tuna', 'opened in kitchen'], 'emojis': ['🐟', '🍳'], 'importance': [0.5, 0.5]}, {'phrase': 'person opening Chicken of the Sea can', 'split': ['person', 'opening', 'Chicken of the Sea can'], 'emojis': ['👨', '🔓', '🐟'], 'importance': [0.2, 0.3, 0.5]}]"
kquB3rIgfGk_537_544,"[{'phrase': 'man cuts cucumber in kitchen', 'split': ['man', 'cuts cucumber', 'in kitchen'], 'emojis': ['👨', '🥒', '🏠'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'yellow hat and black apron', 'split': ['yellow hat', 'and black apron'], 'emojis': ['🟨', '⚫️'], 'importance': [0.5, 0.5]}, {'phrase': 'kitchen with green lawn view', 'split': ['kitchen', 'with green lawn view'], 'emojis': ['🏠', '🌿'], 'importance': [0.4, 0.6]}, {'phrase': 'man prepares dish with utensils', 'split': ['man', 'prepares dish', 'with utensils'], 'emojis': ['👨', '🍴', '🍳'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'cucumber slices on cutting board', 'split': ['cucumber slices', 'on cutting board'], 'emojis': ['🥒', '🛋️'], 'importance': [0.5, 0.5]}, {'phrase': 'white door in background', 'split': ['white door', 'in background'], 'emojis': ['⚪️', '🖼️'], 'importance': [0.6, 0.4]}, {'phrase': 'man wears THE BEST EVER apron', 'split': ['man', 'wears THE BEST EVER apron'], 'emojis': ['👨', '👕'], 'importance': [0.4, 0.6]}, {'phrase': 'kitchen utensils and appliances', 'split': ['kitchen utensils', 'and appliances'], 'emojis': ['🍳', '🛍️'], 'importance': [0.5, 0.5]}, {'phrase': 'man cuts cucumber with knife', 'split': ['man', 'cuts cucumber', 'with knife'], 'emojis': ['👨', '🥒', '🔪'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'window with green lawn', 'split': ['window', 'with green lawn'], 'emojis': ['🪟', '🌿'], 'importance': [0.4, 0.6]}]"
uAaWVeaYLdQ_1_12,"[{'phrase': 'male in red uniform performs martial arts', 'split': ['male', 'in red uniform', 'performs martial arts'], 'emojis': ['👦', '🔴', '🥋'], 'importance': [0.2, 0.3, 0.5]}, {'phrase': 'individual moves on red floor with blue background', 'split': ['individual', 'moves', 'on red floor', 'with blue background'], 'emojis': ['👨', '🏃', '🔴', '🔵'], 'importance': [0.2, 0.2, 0.3, 0.3]}, {'phrase': 'person in red uniform does dynamic movements', 'split': ['person', 'in red uniform', 'does dynamic movements'], 'emojis': ['👩', '🔴', '💃'], 'importance': [0.2, 0.4, 0.4]}, {'phrase': 'martial arts performed on red floor with light blue wall', 'split': ['martial arts', 'performed', 'on red floor', 'with light blue wall'], 'emojis': ['🥋', '🏋️', '🔴', '🔵'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'male performs high energy activity on red floor', 'split': ['male', 'performs', 'high energy activity', 'on red floor'], 'emojis': ['👦', '🏋️', '⚡️', '🔴'], 'importance': [0.2, 0.2, 0.4, 0.2]}]"
CTIKmoEigCI_3_30,"[{'phrase': ""dog on person's lap"", 'split': ['dog', ""on person's lap""], 'emojis': ['🐶', '👨'], 'importance': [0.6, 0.4]}, {'phrase': 'cat standing next to person', 'split': ['cat', 'standing next to person'], 'emojis': ['🐱', '👨'], 'importance': [0.5, 0.5]}, {'phrase': 'person petting dog and cat', 'split': ['person', 'petting dog and cat'], 'emojis': ['👨', '🐶🐱'], 'importance': [0.4, 0.6]}, {'phrase': 'pets interacting on tiled floor', 'split': ['pets', 'interacting', 'on tiled floor'], 'emojis': ['🐶🐱', '🤝', '⛰️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'dog and cat with person indoors', 'split': ['dog and cat', 'with person', 'indoors'], 'emojis': ['🐶🐱', '👨', '🏠'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'person seated on floor with pets', 'split': ['person', 'seated on floor', 'with pets'], 'emojis': ['👨', '⛰️', '🐶🐱'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cat and dog playing with person', 'split': ['cat and dog', 'playing', 'with person'], 'emojis': ['🐱🐶', '🤸', '👨'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'gray cat and white dog interaction', 'split': ['gray cat', 'and', 'white dog', 'interaction'], 'emojis': ['🐱', '🔗', '🐶', '💬'], 'importance': [0.3, 0.1, 0.3, 0.3]}, {'phrase': 'person engaging with pets on floor', 'split': ['person', 'engaging', 'with pets', 'on floor'], 'emojis': ['👨', '🤝', '🐶🐱', '⛰️'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'indoor scene with dog and cat', 'split': ['indoor scene', 'with dog and cat'], 'emojis': ['🏠', '🐶🐱'], 'importance': [0.5, 0.5]}]"
4QdX5Q3qQsQ_38_44,"[{'phrase': 'man talks to woman in park', 'split': ['man', 'talks to', 'woman', 'in park'], 'emojis': ['👨', '💬', '👩', '🏞️'], 'importance': [0.25, 0.25, 0.25, 0.25]}, {'phrase': 'woman looks away from man', 'split': ['woman', 'looks away from', 'man'], 'emojis': ['👩', '👀', '👨'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man gestures to woman outdoors', 'split': ['man', 'gestures to', 'woman', 'outdoors'], 'emojis': ['👨', '🤚', '👩', '🌳'], 'importance': [0.25, 0.25, 0.25, 0.25]}, {'phrase': 'couple interacts in garden', 'split': ['couple', 'interacts', 'in garden'], 'emojis': ['👫', '💬', '🌺'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man and woman in daytime setting', 'split': ['man and woman', 'in daytime', 'setting'], 'emojis': ['👫', '🌞', '🏞️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'woman stands near man in park', 'split': ['woman', 'stands near', 'man', 'in park'], 'emojis': ['👩', '👫', '👨', '🏞️'], 'importance': [0.25, 0.25, 0.25, 0.25]}, {'phrase': 'man faces woman in outdoor scene', 'split': ['man', 'faces', 'woman', 'in outdoor scene'], 'emojis': ['👨', '👀', '👩', '🌳'], 'importance': [0.25, 0.25, 0.25, 0.25]}, {'phrase': 'couple converses in natural setting', 'split': ['couple', 'converses', 'in natural setting'], 'emojis': ['👫', '💬', '🌿'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man and woman interact in garden setting', 'split': ['man and woman', 'interact', 'in garden setting'], 'emojis': ['👫', '💬', '🌺'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'woman and man in daytime garden', 'split': ['woman and man', 'in daytime', 'garden'], 'emojis': ['👫', '🌞', '🌺'], 'importance': [0.4, 0.3, 0.3]}]"
k06Ge9ANKM8_5_16,"[{'phrase': 'dog plays with balloons', 'split': ['dog', 'plays', 'with balloons'], 'emojis': ['🐶', '🤸', '🎈'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'dog runs through colorful balloons', 'split': ['dog', 'runs', 'through', 'colorful balloons'], 'emojis': ['🐶', '🏃', '➡️', '🎈'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'dog interacts with red blue balloons', 'split': ['dog', 'interacts', 'with', 'red blue balloons'], 'emojis': ['🐶', '🤝', '🔴', '🔵'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'dog jumps in room with guitar', 'split': ['dog', 'jumps', 'in room', 'with guitar'], 'emojis': ['🐶', '🤸', '🏠', '🎸'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'dog plays among yellow green balloons', 'split': ['dog', 'plays', 'among', 'yellow green balloons'], 'emojis': ['🐶', '🤸', '🌟', '💚'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'dog navigates through balloons in living room', 'split': ['dog', 'navigates', 'through balloons', 'in living room'], 'emojis': ['🐶', '🗺️', '🎈', '🏠'], 'importance': [0.25, 0.25, 0.25, 0.25]}, {'phrase': 'dog is active with balloons on floor', 'split': ['dog', 'is active', 'with balloons', 'on floor'], 'emojis': ['🐶', '🏋️', '🎈', '🛋️'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'dog runs among chairs and balloons', 'split': ['dog', 'runs', 'among chairs', 'and balloons'], 'emojis': ['🐶', '🏃', '🛋️', '🎈'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'dog plays with balloons near guitar', 'split': ['dog', 'plays', 'with balloons', 'near guitar'], 'emojis': ['🐶', '🤸', '🎈', '🎸'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'dog jumps over balloons in playroom', 'split': ['dog', 'jumps', 'over balloons', 'in playroom'], 'emojis': ['🐶', '🤸', '🎈', '🏰'], 'importance': [0.3, 0.2, 0.3, 0.2]}]"
SKhmFSV-XB0_12_18,"[{'phrase': 'girl stands on stage', 'split': ['girl', 'stands', 'on stage'], 'emojis': ['👧', '🚶', '🏟️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'girl wears pink dress', 'split': ['girl', 'wears', 'pink dress'], 'emojis': ['👧', '🛍️', '👗'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'girl speaks at microphone', 'split': ['girl', 'speaks', 'at microphone'], 'emojis': ['👧', '💬', '🎤'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'stage has purple blue lighting', 'split': ['stage', 'has', 'purple blue lighting'], 'emojis': ['🏟️', '🔦', '💡'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'girl performs on stage', 'split': ['girl', 'performs', 'on stage'], 'emojis': ['👧', '🎭', '🏟️'], 'importance': [0.4, 0.3, 0.3]}]"
kk3TIio1-Uw_5_14,"[{'phrase': 'man plays violin on stage', 'split': ['man', 'plays violin', 'on stage'], 'emojis': ['👨', '🎻', '🏟️'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'violinist wears sunglasses and shirt', 'split': ['violinist', 'wears sunglasses', 'and shirt'], 'emojis': ['🎻', '🕶️', '👕'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'musician holds instrument with hands', 'split': ['musician', 'holds instrument', 'with hands'], 'emojis': ['👨', '🎸', '🤚'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'stage has microphone stand and lighting', 'split': ['stage', 'has microphone stand', 'and lighting'], 'emojis': ['🏟️', '🎤', '💡'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'indoor venue with live performance', 'split': ['indoor venue', 'with live performance'], 'emojis': ['🏢', '🎭'], 'importance': [0.4, 0.6]}, {'phrase': 'man performs with stringed instrument', 'split': ['man', 'performs with', 'stringed instrument'], 'emojis': ['👨', '🎶', '🎸'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'solo musician plays on indoor stage', 'split': ['solo musician', 'plays on', 'indoor stage'], 'emojis': ['👨', '🎶', '🏟️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'live music performance with violin', 'split': ['live music performance', 'with violin'], 'emojis': ['🎵', '🎻'], 'importance': [0.6, 0.4]}, {'phrase': 'musician wears casual performance attire', 'split': ['musician', 'wears casual', 'performance attire'], 'emojis': ['👨', '👖', '🎭'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'stage setup for solo violinist', 'split': ['stage setup', 'for solo violinist'], 'emojis': ['🏟️', '🎻'], 'importance': [0.4, 0.6]}]"
nLvX-erABqY_67_72,"[{'phrase': 'rabbit lies on ground', 'split': ['rabbit', 'lies on ground'], 'emojis': ['🐰', '🌿'], 'importance': [0.6, 0.4]}, {'phrase': 'fox nudges rabbit gently', 'split': ['fox', 'nudges', 'rabbit gently'], 'emojis': ['🦊', '👃', '🐰'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'rabbit and fox in forest', 'split': ['rabbit and fox', 'in forest'], 'emojis': ['🐰🦊', '🌳'], 'importance': [0.7, 0.3]}, {'phrase': 'fox stands next to rabbit', 'split': ['fox', 'stands next to', 'rabbit'], 'emojis': ['🦊', '👫', '🐰'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'rabbit relaxes on green ground', 'split': ['rabbit', 'relaxes on', 'green ground'], 'emojis': ['🐰', '😴', '🌿'], 'importance': [0.5, 0.2, 0.3]}]"
EA-J-Y6QjUo_40_61,"[{'phrase': 'cat investigates blue pet carrier', 'split': ['cat', 'investigates', 'blue pet carrier'], 'emojis': ['🐈', '🔍', '🛫️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cat sniffs open pet carrier', 'split': ['cat', 'sniffs', 'open pet carrier'], 'emojis': ['🐈', '👃', '🚪'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cat stands on wooden floor', 'split': ['cat', 'stands on', 'wooden floor'], 'emojis': ['🐈', '🛋️', '🛠️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cat in front of blue carrier', 'split': ['cat', 'in front of', 'blue carrier'], 'emojis': ['🐈', '👉', '🛫️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pet carrier on wooden floor', 'split': ['pet carrier', 'on', 'wooden floor'], 'emojis': ['🛫️', '🛋️', '🛠️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cat tilts head near carrier', 'split': ['cat', 'tilts head', 'near carrier'], 'emojis': ['🐈', '🤔', '🛫️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'blue carrier against white wall', 'split': ['blue carrier', 'against', 'white wall'], 'emojis': ['🛫️', '👉', '🔵'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cat curious about pet carrier', 'split': ['cat', 'curious about', 'pet carrier'], 'emojis': ['🐈', '🤔', '🛫️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'wooden floor with blue carrier', 'split': ['wooden floor', 'with', 'blue carrier'], 'emojis': ['🛠️', '👉', '🛫️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cat and blue pet carrier', 'split': ['cat', 'and', 'blue pet carrier'], 'emojis': ['🐈', '👉', '🛫️'], 'importance': [0.4, 0.3, 0.3]}]"
9fkS7wqrzAY_13_25,"[{'phrase': 'young man plays cello on stage', 'split': ['young man', 'plays', 'cello', 'on stage'], 'emojis': ['👦', '🎶', '🎻', '🏟️'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'man wears white shirt with cello', 'split': ['man', 'wears', 'white shirt', 'with cello'], 'emojis': ['👨', '👕', '⚪️', '🎻'], 'importance': [0.25, 0.25, 0.25, 0.25]}, {'phrase': 'cello player sits on chair', 'split': ['cello player', 'sits', 'on chair'], 'emojis': ['🎻', '👥', '💺'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'stage has few chairs scattered', 'split': ['stage', 'has', 'few chairs', 'scattered'], 'emojis': ['🏟️', '🔍', '💺', '🗑️'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'man holds cello with precision', 'split': ['man', 'holds', 'cello', 'with precision'], 'emojis': ['👨', '🤚', '🎻', '📏'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'dark brown cello on white shirt', 'split': ['dark brown cello', 'on', 'white shirt'], 'emojis': ['🎻', '⚫️', '⚪️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'minimalistic background with open space', 'split': ['minimalistic background', 'with', 'open space'], 'emojis': ['🖼️', '🔀', '🕊️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man plays cello in intimate setting', 'split': ['man', 'plays', 'cello', 'in intimate setting'], 'emojis': ['👨', '🎶', '🎻', '🏠'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'large open space behind performer', 'split': ['large open space', 'behind', 'performer'], 'emojis': ['🕊️', '🔙', '👩'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'casual performance with few chairs', 'split': ['casual performance', 'with', 'few chairs'], 'emojis': ['🎭', '🔀', '💺'], 'importance': [0.4, 0.3, 0.3]}]"
ibSwITK4jjQ_14_24,"[{'phrase': 'white car driving on highway', 'split': ['white car', 'driving', 'on highway'], 'emojis': ['🚗', '🚗', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'police car following white car', 'split': ['police car', 'following', 'white car'], 'emojis': ['🚨', '👮', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'driver evading police on rural road', 'split': ['driver', 'evading', 'police', 'on rural road'], 'emojis': ['👨', '🚫', '🚨', '🌳'], 'importance': [0.3, 0.3, 0.2, 0.2]}, {'phrase': 'highway pursuit on clear day', 'split': ['highway', 'pursuit', 'on clear day'], 'emojis': ['🛣️', '🏃️', '☀️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'white car being chased by police', 'split': ['white car', 'being chased', 'by police'], 'emojis': ['🚗', '🏃️', '🚨'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'rural highway with trees and cars', 'split': ['rural highway', 'with trees', 'and cars'], 'emojis': ['🛣️', '🌳', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'police car apprehending white car', 'split': ['police car', 'apprehending', 'white car'], 'emojis': ['🚨', '👮', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'driver attempting to evade police', 'split': ['driver', 'attempting', 'to evade', 'police'], 'emojis': ['👨', '🤔', '🚫', '🚨'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'highway scene with police and cars', 'split': ['highway scene', 'with police', 'and cars'], 'emojis': ['🛣️', '🚨', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'white car on suburban highway', 'split': ['white car', 'on suburban', 'highway'], 'emojis': ['🚗', '🏠', '🛣️'], 'importance': [0.4, 0.3, 0.3]}]"
